,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,qrank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts,bike_end,bike_start
74,881f15ad1bfffff,1,0,0,0,2,0,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.025219663332232, 53.577297830469], [10.023217132614993, 53.573090145530436], [10.028681580463088, 53.57035785419018], [10.036148878887559, 53.57183307841697], [10.038152338573006, 53.57604075244126], [10.032687570921002, 53.57877321317773], [10.025219663332232, 53.577297830469]]]}",6,3429,3335
75,881f15ad21fffff,2,1,1,0,4,1,8,22501.0,2991.0,13.29274254,2150.0,9.555130883,4880.0,21.68792498,8309.0,36.80131101,1435.0,48.00936768,15163.0,1.53234848,10462.0,68.99690035,1974.0,13.01853195,638.0,32.32016211,2.242487666,10033.94593,239.0,150.0,2933.0,2823.0,110.0,9368.0,52.8,1316.0,7.42035523,60.0,3.186404673,220.0,10.31411158,2987.0,13.27496556,607.0,23.20336391,1933.0,11066.0,27977.0,1281.0,12481.0,100.0,169.0,1.3540581680000001,64.2342761,35.62988312,1828.0,14.64626232,1316.0,18.0,1.0,39.24205379,39.0,11.0,15.0,8.0,4370.0,194.2135905,"{'type': 'Polygon', 'coordinates': [[[9.964969664503823, 53.55012110171084], [9.962972492370284, 53.54591128363588], [9.968435665635559, 53.54318057976257], [9.97589633282879, 53.544659525075964], [9.977894433745718, 53.54886933307832], [9.972430938740747, 53.551600205864595], [9.964969664503823, 53.55012110171084]]]}",17,7480,7946
76,881f15ad23fffff,1,1,0,0,3,1,7,12719.0,1456.0,11.44744084,1836.0,14.435097099999998,2580.0,20.28461357,4670.0,36.64469554,732.0,50.48275862,8755.0,1.498001142,6042.0,69.01199315,1006.0,11.49057681,287.0,28.52882704,2.261902239,5623.143113,152.0,70.0,1819.0,1813.0,6.0,5671.0,58.7,504.0,5.236363636,26.0,2.5465230169999997,106.0,7.54985755,969.0,7.618523468999999,151.0,12.00317965,666.0,7015.0,34521.0,641.0,7482.0,49.0,67.0,0.8954824912999999,63.00721732,37.06423461,1360.0,18.17695803,0.0,11.0,1.0,48.25,173.0,18.0,76.0,9.0,3131.0,246.16715150000002,"{'type': 'Polygon', 'coordinates': [[[9.977894433745718, 53.54886933307832], [9.97589633282879, 53.544659525075964], [9.981359177304235, 53.54192807946772], [9.988820444005482, 53.543406272906736], [9.990819473540917, 53.547616070704294], [9.985356307811406, 53.55034768529237], [9.977894433745718, 53.54886933307832]]]}",12,5307,5375
77,881f15ad29fffff,1,0,0,0,4,0,0,22501.0,2991.0,13.29274254,2150.0,9.555130883,4880.0,21.68792498,8309.0,36.80131101,1435.0,48.00936768,15163.0,1.53234848,10462.0,68.99690035,1974.0,13.01853195,638.0,32.32016211,2.242487666,10033.94593,239.0,150.0,2933.0,2823.0,110.0,9368.0,52.8,1316.0,7.42035523,60.0,3.186404673,220.0,10.31411158,2987.0,13.27496556,607.0,23.20336391,1933.0,11066.0,27977.0,1281.0,12481.0,100.0,169.0,1.3540581680000001,64.2342761,35.62988312,1828.0,14.64626232,1316.0,18.0,1.0,39.24205379,39.0,11.0,15.0,8.0,4370.0,194.2135905,"{'type': 'Polygon', 'coordinates': [[[9.961502969331233, 53.557060636760774], [9.959505840794517, 53.552851232706566], [9.964969664503823, 53.55012110171084], [9.972430938740747, 53.551600205864595], [9.97442899629632, 53.55580959983653], [9.96896485065084, 53.5585398997617], [9.961502969331233, 53.557060636760774]]]}",8,5576,5572
78,881f15ad2bfffff,0,0,0,0,7,0,0,12719.0,1456.0,11.44744084,1836.0,14.435097099999998,2580.0,20.28461357,4670.0,36.64469554,732.0,50.48275862,8755.0,1.498001142,6042.0,69.01199315,1006.0,11.49057681,287.0,28.52882704,2.261902239,5623.143113,152.0,70.0,1819.0,1813.0,6.0,5671.0,58.7,504.0,5.236363636,26.0,2.5465230169999997,106.0,7.54985755,969.0,7.618523468999999,151.0,12.00317965,666.0,7015.0,34521.0,641.0,7482.0,49.0,67.0,0.8954824912999999,63.00721732,37.06423461,1360.0,18.17695803,0.0,11.0,1.0,48.25,173.0,18.0,76.0,9.0,3131.0,246.16715150000002,"{'type': 'Polygon', 'coordinates': [[[9.97442899629632, 53.55580959983653], [9.972430938740747, 53.551600205864595], [9.977894433745718, 53.54886933307832], [9.985356307811406, 53.55034768529237], [9.987355294220889, 53.55455706904979], [9.981891477765569, 53.5572881108324], [9.97442899629632, 53.55580959983653]]]}",7,5365,5120
79,881f15ad2dfffff,0,1,0,0,10,2,9,22501.0,2991.0,13.29274254,2150.0,9.555130883,4880.0,21.68792498,8309.0,36.80131101,1435.0,48.00936768,15163.0,1.53234848,10462.0,68.99690035,1974.0,13.01853195,638.0,32.32016211,2.242487666,10033.94593,239.0,150.0,2933.0,2823.0,110.0,9368.0,52.8,1316.0,7.42035523,60.0,3.186404673,220.0,10.31411158,2987.0,13.27496556,607.0,23.20336391,1933.0,11066.0,27977.0,1281.0,12481.0,100.0,169.0,1.3540581680000001,64.2342761,35.62988312,1828.0,14.64626232,1316.0,18.0,1.0,39.24205379,39.0,11.0,15.0,8.0,4370.0,194.2135905,"{'type': 'Polygon', 'coordinates': [[[9.952045167122108, 53.55137137675659], [9.950048923936599, 53.5471615487413], [9.955512425420755, 53.544431586591564], [9.962972492370284, 53.54591128363588], [9.964969664503823, 53.55012110171084], [9.959505840794517, 53.552851232706566], [9.952045167122108, 53.55137137675659]]]}",16,2119,2104
80,881f15ad31fffff,3,1,1,1,10,10,10,2305.0,277.0,12.01735358,256.0,11.10629067,506.0,21.95227766,990.0,42.91287386,182.0,65.70397112,1508.0,1.592838196,939.0,62.26790451,187.0,12.400530499999999,47.0,25.13368984,1.300347228,1772.603463,46.0,8.0,344.0,343.0,1.0,1127.0,62.8,98.0,5.4414214329999995,8.0,4.7337278110000005,9.0,4.5,244.0,10.585683300000001,63.0,25.40322581,136.0,1952.0,31336.0,99.0,1346.0,2.0,17.0,1.2630014859999998,73.38930163,42.85553145,189.0,14.04160475,0.0,1.0,0.0,40.98360656,161.0,48.0,45.0,8.0,629.0,272.8850325,"{'type': 'Polygon', 'coordinates': [[[10.000281861797657, 53.553303044245986], [9.998281946699375, 53.54909367083524], [10.003744782582485, 53.54636131443435], [10.01120785409741, 53.547838162339055], [10.013208697719026, 53.55204752527089], [10.007745541357357, 53.554780050801625], [10.000281861797657, 53.553303044245986]]]}",40,11612,10913
81,881f15ad33fffff,0,1,0,0,5,2,9,3939.0,448.0,11.37344504,133.0,3.376491495,1812.0,46.00152323,2470.0,62.48418922,379.0,84.40979955,2009.0,1.554504729,1314.0,65.40567446,201.0,10.0049776,55.0,27.36318408,2.495986588,1578.13348,61.0,8.0,1356.0,1615.0,-259.0,1645.0,47.4,248.0,7.253582918999999,29.0,3.3448673589999998,26.0,12.80788177,724.0,18.38029957,155.0,40.05167959,475.0,1199.0,19468.0,86.0,1877.0,203.0,6.0,0.3196590304,56.90356953,27.11551155,219.0,11.66755461,860.0,5.0,1.0,27.73109244,0.0,0.0,12.0,0.0,497.0,126.17415590000002,"{'type': 'Polygon', 'coordinates': [[[10.013208697719026, 53.55204752527089], [10.01120785409741, 53.547838162339055], [10.016670359563173, 53.545105064114416], [10.024134028698105, 53.546581159649904], [10.026135800677316, 53.55079051197068], [10.020672975219087, 53.55352377939176], [10.013208697719026, 53.55204752527089]]]}",11,2597,2571
82,881f15ad35fffff,1,0,0,0,9,0,0,3627.0,756.0,20.84367246,333.0,9.181141439,1168.0,32.20292253,1718.0,47.26272352,512.0,67.63540291,1745.0,2.115759312,707.0,40.51575931,416.0,23.83954155,62.0,14.90384615,2.42561203,1495.292716,68.0,9.0,903.0,665.0,238.0,1191.0,47.5,86.0,3.3000767460000002,11.0,3.1976744189999997,7.0,2.364864865,487.0,13.42707472,171.0,24.85465116,205.0,1255.0,93206.0,86.0,1478.0,182.0,6.0,0.4059539919,92.797023,37.81472291,8.0,0.5412719892,0.0,4.0,1.0,46.37681159,13.0,5.0,7.0,1.0,960.0,264.681555,"{'type': 'Polygon', 'coordinates': [[[9.990819473540917, 53.547616070704294], [9.988820444005482, 53.543406272906736], [9.994282959120284, 53.54067408555242], [10.001744824593723, 53.54215152697379], [10.003744782582485, 53.54636131443435], [9.998281946699375, 53.54909367083524], [9.990819473540917, 53.547616070704294]]]}",13,6035,6691
83,881f15ad37fffff,1,0,0,0,8,0,0,3627.0,756.0,20.84367246,333.0,9.181141439,1168.0,32.20292253,1718.0,47.26272352,512.0,67.63540291,1745.0,2.115759312,707.0,40.51575931,416.0,23.83954155,62.0,14.90384615,2.42561203,1495.292716,68.0,9.0,903.0,665.0,238.0,1191.0,47.5,86.0,3.3000767460000002,11.0,3.1976744189999997,7.0,2.364864865,487.0,13.42707472,171.0,24.85465116,205.0,1255.0,93206.0,86.0,1478.0,182.0,6.0,0.4059539919,92.797023,37.81472291,8.0,0.5412719892,0.0,4.0,1.0,46.37681159,13.0,5.0,7.0,1.0,960.0,264.681555,"{'type': 'Polygon', 'coordinates': [[[10.003744782582485, 53.54636131443435], [10.001744824593723, 53.54215152697379], [10.007207009777023, 53.539418597862415], [10.014669473286533, 53.540895287123035], [10.016670359563173, 53.545105064114416], [10.01120785409741, 53.547838162339055], [10.003744782582485, 53.54636131443435]]]}",12,777,779
84,881f15ad3bfffff,1,0,0,0,3,0,0,11055.0,1108.0,10.0226142,1397.0,12.63681592,2552.0,23.08457711,4274.0,38.60885276,588.0,52.73542601,7207.0,1.5150548080000001,4892.0,67.87845151,732.0,10.15679201,179.0,24.45355191,1.822657489,6065.319495000001,116.0,90.0,2005.0,1770.0,235.0,4743.0,55.7,427.0,4.90973899,25.0,2.14961307,71.0,5.819672131,819.0,7.408412482999999,128.0,13.3194589,549.0,5683.0,44121.0,537.0,6091.0,64.0,56.0,0.9193892628,71.08980463,39.16852103,684.0,11.22968314,2179.0,8.0,3.0,54.18060201,106.0,36.0,15.0,7.0,2300.0,208.05065580000002,"{'type': 'Polygon', 'coordinates': [[[10.009746342252143, 53.55898899964157], [10.007745541357357, 53.554780050801625], [10.013208697719026, 53.55204752527089], [10.020672975219087, 53.55352377939176], [10.022674704707049, 53.557732717610925], [10.017211228156821, 53.56046541235472], [10.009746342252143, 53.55898899964157]]]}",7,7857,7801
85,881f15ad3dfffff,2,1,0,0,5,3,10,2305.0,277.0,12.01735358,256.0,11.10629067,506.0,21.95227766,990.0,42.91287386,182.0,65.70397112,1508.0,1.592838196,939.0,62.26790451,187.0,12.400530499999999,47.0,25.13368984,1.300347228,1772.603463,46.0,8.0,344.0,343.0,1.0,1127.0,62.8,98.0,5.4414214329999995,8.0,4.7337278110000005,9.0,4.5,244.0,10.585683300000001,63.0,25.40322581,136.0,1952.0,31336.0,99.0,1346.0,2.0,17.0,1.2630014859999998,73.38930163,42.85553145,189.0,14.04160475,0.0,1.0,0.0,40.98360656,161.0,48.0,45.0,8.0,629.0,272.8850325,"{'type': 'Polygon', 'coordinates': [[[9.987355294220889, 53.55455706904979], [9.985356307811406, 53.55034768529237], [9.990819473540917, 53.547616070704294], [9.998281946699375, 53.54909367083524], [10.000281861797657, 53.553303044245986], [9.99481837510361, 53.55603482789718], [9.987355294220889, 53.55455706904979]]]}",20,8446,9130
86,881f15ad41fffff,0,0,0,0,4,0,0,13337.0,1657.0,12.42408338,1817.0,13.62375347,1483.0,11.11944215,2850.0,21.311598,463.0,27.77444511,8952.0,1.534182306,5928.0,66.21983914,1191.0,13.30428954,294.0,24.68513854,0.7195187365000001,18536.000969999997,176.0,75.0,2049.0,1889.0,160.0,6316.0,63.0,317.0,3.147026705,10.0,0.9165902841,60.0,4.601226994,372.0,2.789232961,57.0,3.93918452,281.0,7902.0,42169.0,803.0,8018.0,97.0,108.0,1.346969319,66.37403342,39.90305166,12.0,0.1496632577,1838.0,9.0,1.0,72.39709443,32.0,8.0,11.0,3.0,3677.0,275.6991827,"{'type': 'Polygon', 'coordinates': [[[9.960560303927194, 53.58356079691722], [9.958562420538195, 53.57935305938976], [9.964028518771647, 53.57662447828237], [9.97149282268565, 53.57810346566466], [9.97349163587093, 53.582311192938725], [9.968025215400733, 53.58503994310862], [9.960560303927194, 53.58356079691722]]]}",4,4754,4742
87,881f15ad43fffff,0,0,0,0,1,0,0,17952.0,2775.0,15.457887699999997,3685.0,20.52696078,2352.0,13.10160428,4770.0,26.55015028,960.0,34.71971067,10896.0,1.709801762,6468.0,59.36123348,1718.0,15.76725404,343.0,19.96507567,2.050524388,8754.833693,197.0,120.0,2227.0,2125.0,102.0,5776.0,48.6,382.0,3.2060428030000003,28.0,1.793721973,73.0,3.4272300469999997,611.0,3.403520499,105.0,4.464285714,416.0,9233.0,111088.0,1347.0,10036.0,1.0,533.0,5.310880828999999,96.77092467,54.09943182,75.0,0.7473096851000001,4034.0,19.0,1.0,81.10831234,149.0,14.0,50.0,5.0,6871.0,382.74286989999996,"{'type': 'Polygon', 'coordinates': [[[9.97349163587093, 53.582311192938725], [9.97149282268565, 53.57810346566466], [9.97695859198539, 53.575374142533036], [9.984423496275774, 53.57685237757081], [9.986423239092375, 53.58106009445929], [9.980957148042192, 53.58378958672035], [9.97349163587093, 53.582311192938725]]]}",1,3420,3407
88,881f15ad45fffff,1,0,0,0,3,0,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.951098717737313, 53.57787331980663], [9.949101720423888, 53.573665158008346], [9.954567496131144, 53.57093674587989], [9.962030591732788, 53.57241632659552], [9.964028518771647, 53.57662447828237], [9.958562420538195, 53.57935305938976], [9.951098717737313, 53.57787331980663]]]}",7,4707,4683
89,881f15ad47fffff,0,0,0,0,4,0,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.964028518771647, 53.57662447828237], [9.962030591732788, 53.57241632659552], [9.967496038992477, 53.569687172509866], [9.974959735385879, 53.57116600108986], [9.97695859198539, 53.575374142533036], [9.97149282268565, 53.57810346566466], [9.964028518771647, 53.57662447828237]]]}",4,2623,2825
90,881f15ad49fffff,0,0,0,0,2,0,0,28534.0,4858.0,17.02530315,5833.0,20.44227939,3979.0,13.94476765,8480.0,29.70747942,2085.0,43.10523051,15592.0,1.816380195,8460.0,54.25859415,2973.0,19.0674705,604.0,20.31617894,4.896199903,5827.784928,320.0,313.0,3187.0,3081.0,106.0,11033.0,60.1,750.0,4.0580023810000005,67.0,2.411807055,134.0,4.582763338,2032.0,7.121328941,522.0,12.37260014,1048.0,14273.0,41778.0,3194.0,14888.0,121.0,2137.0,14.35384202,74.39380709,38.81597393,193.0,1.296346051,734.0,22.0,4.0,58.48348348,61.0,18.0,17.0,7.0,9513.0,333.3917432,"{'type': 'Polygon', 'coordinates': [[[9.957091394275837, 53.59049612834343], [9.955093554608958, 53.586288805007435], [9.960560303927194, 53.58356079691722], [9.968025215400733, 53.58503994310862], [9.970023985099719, 53.589247256181494], [9.964556913347865, 53.591975433350804], [9.957091394275837, 53.59049612834343]]]}",2,642,624
91,881f15ad4bfffff,0,0,0,0,6,0,0,9624.0,1292.0,13.424771400000001,1489.0,15.47173732,1011.0,10.50498753,2140.0,22.24994801,378.0,29.53125,6261.0,1.596390353,3940.0,62.92924453,887.0,14.16706596,216.0,24.35174746,0.5655044779999999,17018.43288,132.0,53.0,1219.0,1276.0,-57.0,4243.0,60.5,212.0,3.020373273,7.0,0.9433962264,53.0,4.9671977510000005,304.0,3.158769742,39.0,3.4946236560000004,238.0,5182.0,52006.0,633.0,6004.0,0.0,93.0,1.548967355,72.67554963,45.33915212,106.0,1.7654896740000001,2243.0,6.0,0.0,76.43312102,190.0,48.0,20.0,4.0,3101.0,322.21529510000005,"{'type': 'Polygon', 'coordinates': [[[9.970023985099719, 53.589247256181494], [9.968025215400733, 53.58503994310862], [9.97349163587093, 53.582311192938725], [9.980957148042192, 53.58378958672035], [9.982956847608198, 53.58799688939782], [9.977490105190851, 53.59072580871381], [9.970023985099719, 53.589247256181494]]]}",6,3439,3412
92,881f15ad4dfffff,1,0,0,0,1,0,0,28534.0,4858.0,17.02530315,5833.0,20.44227939,3979.0,13.94476765,8480.0,29.70747942,2085.0,43.10523051,15592.0,1.816380195,8460.0,54.25859415,2973.0,19.0674705,604.0,20.31617894,4.896199903,5827.784928,320.0,313.0,3187.0,3081.0,106.0,11033.0,60.1,750.0,4.0580023810000005,67.0,2.411807055,134.0,4.582763338,2032.0,7.121328941,522.0,12.37260014,1048.0,14273.0,41778.0,3194.0,14888.0,121.0,2137.0,14.35384202,74.39380709,38.81597393,193.0,1.296346051,734.0,22.0,4.0,58.48348348,61.0,18.0,17.0,7.0,9513.0,333.3917432,"{'type': 'Polygon', 'coordinates': [[[9.947629244569955, 53.58480890654996], [9.94563229114206, 53.58060115890133], [9.951098717737313, 53.57787331980663], [9.958562420538195, 53.57935305938976], [9.960560303927194, 53.58356079691722], [9.955093554608958, 53.586288805007435], [9.947629244569955, 53.58480890654996]]]}",5,3147,3142
93,881f15ad51fffff,0,0,0,0,3,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[9.995889980492002, 53.58674502783747], [9.993889351224208, 53.58253773568755], [9.999355112282545, 53.579807501324105], [10.006821823637617, 53.58128438985562], [10.008823382441618, 53.58549167134584], [10.003357300409354, 53.588222074988984], [9.995889980492002, 53.58674502783747]]]}",3,1958,1944
94,881f15ad53fffff,0,0,0,0,5,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.008823382441618, 53.58549167134584], [10.006821823637617, 53.58128438985562], [10.012287254132263, 53.57855341337871], [10.019754563973084, 53.58002954907034], [10.021757052147306, 53.58423681976864], [10.016291301165598, 53.58696796559196], [10.008823382441618, 53.58549167134584]]]}",5,6052,6146
95,881f15ad55fffff,0,0,0,0,3,0,0,17952.0,2775.0,15.457887699999997,3685.0,20.52696078,2352.0,13.10160428,4770.0,26.55015028,960.0,34.71971067,10896.0,1.709801762,6468.0,59.36123348,1718.0,15.76725404,343.0,19.96507567,2.050524388,8754.833693,197.0,120.0,2227.0,2125.0,102.0,5776.0,48.6,382.0,3.2060428030000003,28.0,1.793721973,73.0,3.4272300469999997,611.0,3.403520499,105.0,4.464285714,416.0,9233.0,111088.0,1347.0,10036.0,1.0,533.0,5.310880828999999,96.77092467,54.09943182,75.0,0.7473096851000001,4034.0,19.0,1.0,81.10831234,149.0,14.0,50.0,5.0,6871.0,382.74286989999996,"{'type': 'Polygon', 'coordinates': [[[9.986423239092375, 53.58106009445929], [9.984423496275774, 53.57685237757081], [9.98988893607009, 53.574122312403645], [9.997354439999988, 53.575599794953426], [9.999355112282545, 53.579807501324105], [9.993889351224208, 53.58253773568755], [9.986423239092375, 53.58106009445929]]]}",3,549,545
96,881f15ad59fffff,1,0,0,0,4,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[9.992424154162185, 53.59368156720863], [9.99042356798118, 53.58947468931145], [9.995889980492002, 53.58674502783747], [10.003357300409354, 53.588222074988984], [10.005358816362419, 53.59242894221665], [9.999892082681091, 53.59515877298704], [9.992424154162185, 53.59368156720863]]]}",8,1696,1761
97,881f15ad5bfffff,1,0,0,0,4,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.005358816362419, 53.59242894221665], [10.003357300409354, 53.588222074988984], [10.008823382441618, 53.58549167134584], [10.016291301165598, 53.58696796559196], [10.01829374672486, 53.59117482201794], [10.012827344009049, 53.59390539502423], [10.005358816362419, 53.59242894221665]]]}",8,1223,1200
98,881f15ad5dfffff,2,0,0,0,4,0,0,24718.0,3392.0,13.72279311,4563.0,18.46023141,2395.0,9.68929525,5078.0,20.57036377,972.0,28.74889086,15336.0,1.629564424,9491.0,61.88706312,2224.0,14.50182577,473.0,21.26798561,2.669254115,9260.264829000002,327.0,228.0,3423.0,3227.0,196.0,10444.0,61.1,448.0,2.6101141919999997,24.0,1.116798511,97.0,3.850734418,538.0,2.176551501,66.0,2.20661986,407.0,13210.0,58438.0,1631.0,14152.0,26.0,374.0,2.642736009,80.11849915,45.87090379,625.0,4.4163369139999995,2522.0,14.0,3.0,78.52272727,161.0,28.0,45.0,11.0,7925.0,320.6165547,"{'type': 'Polygon', 'coordinates': [[[9.982956847608198, 53.58799688939782], [9.980957148042192, 53.58378958672035], [9.986423239092375, 53.58106009445929], [9.993889351224208, 53.58253773568755], [9.995889980492002, 53.58674502783747], [9.99042356798118, 53.58947468931145], [9.982956847608198, 53.58799688939782]]]}",12,3350,3336
99,881f15ad61fffff,0,1,0,0,6,2,9,22946.0,3647.0,15.89383771,2297.0,10.01045934,4387.0,19.11880066,8365.0,36.51403379,1875.0,51.62444934,13954.0,1.65135445,8752.0,62.72036692,2299.0,16.47556256,651.0,28.31665942,2.217816773,10346.21087,331.0,113.0,3371.0,2901.0,470.0,9761.0,57.0,1139.0,6.5253509020000005,61.0,2.907530982,170.0,7.449605609,2737.0,11.92800488,662.0,20.72636193,1617.0,11541.0,29901.0,1159.0,12084.0,229.0,123.0,1.017874876,63.91923204,33.66164037,1332.0,11.02284012,1153.0,14.0,2.0,37.27748691,34.0,6.0,6.0,5.0,5166.0,225.13727880000002,"{'type': 'Polygon', 'coordinates': [[[9.945108567770012, 53.56524799618256], [9.943112412321016, 53.5610389962217], [9.948577214632898, 53.558310179977404], [9.956038495066903, 53.55979019483975], [9.958035579934732, 53.56399918484089], [9.952570455004416, 53.5667281699641], [9.945108567770012, 53.56524799618256]]]}",12,3535,3534
100,881f15ad63fffff,0,1,0,0,4,2,10,8080.0,1146.0,14.18316832,828.0,10.24752475,1612.0,19.95049505,2962.0,36.6448101,587.0,51.35608049,5250.0,1.559047619,3542.0,67.46666667,759.0,14.45714286,232.0,30.56653491,0.5484489043999999,14732.457180000001,97.0,110.0,1254.0,1221.0,33.0,3399.0,54.0,388.0,6.1970931160000005,20.0,2.7624309389999997,53.0,8.255451713,883.0,10.92821782,211.0,21.29162462,513.0,4147.0,31125.0,498.0,4305.0,0.0,80.0,1.8583042969999999,68.25969803,36.36856436,456.0,10.59233449,1316.0,4.0,1.0,42.16027875,39.0,6.0,4.0,2.0,1447.0,179.0841584,"{'type': 'Polygon', 'coordinates': [[[9.958035579934732, 53.56399918484089], [9.956038495066903, 53.55979019483975], [9.961502969331233, 53.557060636760774], [9.96896485065084, 53.5585398997617], [9.970962864772961, 53.56274887967084], [9.965498068375913, 53.56547860669577], [9.958035579934732, 53.56399918484089]]]}",10,6990,6946
